Year DOY Hour Min dir WS Tair RH press VPD Kdown Kup Ldown Lup QN Ustar QH QE L beta QF RES QS EF
2011 308 0 0 nan nan 13.50 87.80 985.54 1.89 0.00 2.13 372.78 383.87 -13.21 nan nan nan nan nan 59.47 nan nan nan
2011 308 1 0 nan nan 13.60 89.52 984.88 1.64 0.00 1.82 379.87 384.23 -6.18 nan nan nan nan nan 50.88 nan nan nan
2011 308 2 0 nan nan 13.66 90.39 984.86 1.50 0.00 1.27 381.65 384.59 -4.20 nan nan nan nan nan 42.47 nan nan nan
2011 308 3 0 nan nan 13.57 90.67 984.45 1.45 0.00 2.01 381.57 385.03 -5.48 nan nan nan nan nan 39.83 nan nan nan
2011 308 4 0 nan nan 13.21 89.69 984.26 1.56 0.00 2.76 379.12 383.74 -7.38 nan nan nan nan nan 38.91 nan nan nan
2011 308 5 0 nan nan 12.86 89.05 983.98 1.62 0.00 2.94 376.29 381.47 -8.11 nan nan nan nan nan 39.60 nan nan nan
2011 308 6 0 nan nan 12.43 89.12 984.81 1.56 0.00 2.08 374.30 379.97 -7.76 nan nan nan nan nan 42.89 nan nan nan
2011 308 7 0 nan nan 12.09 89.68 986.15 1.46 0.00 0.49 370.06 378.24 -8.67 nan nan nan nan nan 52.08 nan nan nan
2011 308 8 0 nan nan 12.05 89.62 987.05 1.46 0.38 0.60 370.18 378.06 -8.10 nan nan nan nan nan 74.07 nan nan nan
2011 308 9 0 nan nan 12.19 89.63 988.16 1.47 11.50 1.48 372.68 378.82 3.87 nan nan nan nan nan 114.06 nan nan nan
2011 308 10 0 nan nan 12.46 88.35 988.82 1.69 66.04 6.36 364.39 381.50 42.59 nan nan nan nan nan 174.00 nan nan nan
2011 308 11 0 184.37 3.89 13.13 83.18 989.46 2.54 282.70 30.25 321.76 386.24 187.97 0.69 134.64 nan -416.60 nan 220.97 nan nan nan
2011 308 12 0 187.63 4.40 13.55 74.33 989.73 3.98 341.35 37.84 305.58 391.10 217.99 0.71 179.38 66.27 -323.37 2.84 231.89 204.25 97.14 0.27
2011 308 13 0 186.27 3.58 13.78 72.97 990.05 4.26 194.68 22.04 332.90 392.89 112.65 0.66 143.56 72.42 -324.47 2.02 234.23 130.90 29.15 0.33
2011 308 14 0 172.13 4.17 13.96 73.32 990.39 4.25 127.94 13.63 353.22 394.16 73.36 0.87 177.46 55.56 -609.92 3.19 226.90 67.25 -36.08 0.24
2011 308 15 0 175.23 4.53 13.55 77.53 991.02 3.49 136.65 14.80 348.52 391.44 78.93 0.89 146.26 63.11 -786.71 2.56 216.39 85.94 -10.04 0.29
2011 308 16 0 161.40 4.22 13.37 76.25 991.62 3.63 78.41 8.93 354.87 390.57 33.78 0.85 143.78 66.28 -692.52 2.16 214.88 38.59 -57.14 0.32
2011 308 17 0 165.83 3.89 13.29 76.33 992.16 3.61 16.67 2.54 348.15 386.94 -24.65 0.77 116.42 42.94 -639.28 5.74 205.78 21.77 -61.55 0.22
2011 308 18 0 153.49 3.03 13.22 77.78 992.37 3.38 0.00 1.31 333.26 383.42 -51.47 0.58 85.69 17.72 -382.92 6.58 181.59 26.70 -39.38 0.15
2011 308 19 0 149.35 3.26 12.97 79.74 993.36 3.03 0.00 1.73 311.26 379.53 -70.00 0.52 57.03 10.00 -390.53 6.47 135.07 -1.96 -49.14 0.15
2011 308 20 0 149.89 2.42 12.88 80.83 993.98 2.84 0.00 2.12 315.12 378.32 -65.32 0.42 69.61 9.24 -170.97 1.29 98.78 -45.39 -85.86 0.01
2011 308 21 0 137.43 2.81 12.75 82.51 994.75 2.58 0.00 1.33 338.38 379.75 -42.70 0.35 38.95 5.84 -203.09 2.28 89.35 1.86 -29.44 0.14
2011 308 22 0 134.62 2.50 12.57 83.08 995.24 2.46 0.00 1.87 312.44 376.67 -66.11 0.29 20.43 -4.01 -205.43 nan 78.73 -3.81 -26.77 -0.23
2011 308 23 0 139.49 1.92 12.61 83.28 995.33 2.44 0.00 2.76 291.86 373.63 -84.53 0.24 32.01 -0.02 -73.35 10.21 68.14 -48.38 -71.81 -0.04
2011 309 0 0 124.84 1.56 12.43 84.71 995.62 2.21 0.00 2.96 296.09 372.13 -79.02 0.17 23.98 2.99 -38.08 3.65 59.47 -46.51 -66.77 0.06
2011 309 1 0 129.66 2.00 12.28 86.06 996.09 1.99 0.00 2.27 298.77 371.92 -75.41 0.17 17.54 1.52 -50.51 2.59 55.82 -38.65 -56.41 -0.12
2011 309 2 0 165.82 1.26 12.14 87.07 995.86 1.83 0.00 3.12 299.92 370.99 -74.19 0.16 53.45 16.10 -17.33 2.57 62.00 -81.74 -111.15 0.11
2011 309 3 0 169.56 0.68 12.54 86.14 995.98 2.01 0.00 3.11 314.59 372.85 -61.37 0.12 44.39 -6.32 -7.59 nan 58.39 -41.05 -63.25 -0.15
2011 309 4 0 31.69 1.35 11.94 86.16 996.38 1.94 0.00 1.83 325.47 372.57 -48.93 0.29 89.56 34.57 -44.51 2.88 56.73 -116.32 -155.33 0.28
2011 309 5 0 24.20 1.32 11.71 86.75 996.92 1.82 0.00 1.76 333.44 372.66 -40.97 0.28 81.96 32.96 -43.32 2.49 56.99 -96.30 -133.63 0.29
2011 309 6 0 16.43 1.28 11.57 87.28 997.54 1.73 0.00 1.44 334.56 372.18 -39.06 0.17 37.25 -11.79 -24.31 nan 59.78 -4.76 -24.80 -0.44
2011 309 7 0 3.98 1.92 11.41 87.46 997.78 1.69 0.00 1.04 341.82 372.63 -31.86 0.33 50.31 -20.80 -196.68 8.26 66.98 5.62 -17.02 5.65
2011 309 8 0 178.78 1.91 11.37 87.78 998.11 1.64 3.08 1.50 338.46 372.26 -32.22 0.33 40.47 23.98 -143.17 1.79 78.50 -18.17 -50.68 0.37
2011 309 9 0 180.87 2.48 11.32 88.00 999.00 1.60 46.73 6.12 312.23 371.59 -18.74 0.42 73.44 4.67 -169.77 17.48 94.94 -1.90 -41.26 0.07
2011 309 10 0 353.82 2.92 11.94 86.18 999.40 1.93 81.67 8.79 333.69 377.50 29.06 0.54 72.50 -3.96 -380.29 nan 120.97 81.50 37.55 -0.14
2011 309 11 0 357.31 2.77 11.98 85.50 999.90 2.03 91.67 9.38 345.20 380.38 47.12 0.53 90.46 6.91 -263.05 14.23 153.72 103.47 45.57 0.07
2011 309 12 0 353.01 2.83 12.39 82.60 1000.34 2.50 183.55 18.30 347.02 387.35 124.94 0.57 101.19 9.06 -296.26 13.39 180.45 195.14 127.98 0.08
2011 309 13 0 356.53 3.33 12.56 82.31 1000.50 2.58 115.57 11.23 365.26 388.74 80.87 0.64 119.36 8.82 -364.65 14.12 186.28 138.97 66.77 0.07
2011 309 14 0 352.89 3.62 12.42 83.12 1000.88 2.43 105.60 10.39 368.40 388.22 75.40 0.70 143.88 13.14 -404.01 13.25 181.88 100.25 23.38 0.08
2011 309 15 0 346.35 3.19 12.61 82.61 1001.83 2.54 44.45 4.50 371.64 387.45 24.13 0.67 109.15 6.92 -443.81 16.04 164.72 72.80 8.40 0.06
2011 309 16 0 352.97 2.95 12.88 81.64 1002.68 2.73 19.63 2.48 372.10 386.81 2.44 0.62 85.03 8.40 -473.51 11.06 157.23 61.94 2.04 0.08
2011 309 17 0 344.47 3.16 12.93 80.74 1003.61 2.87 12.04 2.27 364.62 385.31 -10.93 0.61 84.84 nan -442.43 nan 151.85 nan nan nan
2011 309 18 0 350.10 3.88 12.66 79.42 1004.29 3.02 0.23 0.71 365.11 383.87 -19.24 0.76 99.68 5.59 -698.00 20.33 145.24 6.48 -53.10 0.05
2011 309 19 0 347.00 4.08 12.39 81.39 1005.26 2.68 0.00 0.24 368.56 382.28 -13.97 0.84 128.51 11.35 -740.33 11.55 136.72 -17.11 -79.26 0.08
2011 309 20 0 345.36 3.88 11.90 83.63 1006.40 2.28 0.00 0.27 366.30 380.09 -14.05 0.71 113.44 5.98 -503.95 10.55 131.76 -1.71 -58.53 0.05
2011 309 21 0 350.52 3.96 11.40 86.45 1007.35 1.82 0.00 0.12 366.88 377.62 -10.86 0.80 130.81 6.56 -646.93 16.27 127.88 5.42 -49.79 0.06
2011 309 22 0 350.76 3.91 11.07 88.51 1008.17 1.52 0.00 0.29 365.70 375.53 -10.12 0.73 93.12 nan -686.02 nan 115.48 nan nan nan
2011 309 23 0 355.12 4.59 10.72 87.06 1008.83 1.67 0.00 0.64 363.06 374.51 -12.09 0.87 122.76 6.89 -833.40 15.72 94.50 -37.39 -82.98 0.06
2011 310 0 0 348.88 4.64 10.40 85.03 1009.62 1.89 0.00 0.35 360.96 373.64 -13.04 0.89 136.12 10.50 -787.54 12.93 77.15 -82.50 -131.12 0.08
2011 310 1 0 351.90 4.84 10.02 82.67 1010.39 2.12 0.00 0.30 357.87 371.94 -14.37 0.97 135.51 12.89 -996.45 10.52 63.32 -99.45 -144.96 0.09
2011 310 2 0 352.11 4.25 9.88 81.38 1010.44 2.26 0.00 0.42 356.21 371.06 -15.29 0.89 119.87 16.37 -848.86 7.90 62.00 -89.51 -132.25 0.12
2011 310 3 0 352.21 4.26 9.57 78.27 1011.09 2.59 0.00 0.46 346.25 369.48 -23.67 0.83 130.75 35.89 -616.75 8.18 58.39 -131.92 -179.84 0.18
2011 310 4 0 350.35 3.68 8.99 78.12 1012.05 2.51 0.00 1.06 304.69 362.80 -59.18 0.74 96.50 -8.91 -591.49 nan 56.73 -90.05 -121.75 -0.10
2011 310 5 0 179.40 4.02 8.38 78.23 1012.33 2.40 0.00 1.25 297.47 359.26 -63.05 0.69 96.84 3.46 -464.99 27.55 56.99 -106.37 -140.68 0.04
2011 310 6 0 179.19 3.61 8.33 78.34 1012.88 2.38 0.00 0.54 346.72 363.39 -17.22 0.73 117.22 10.42 -434.49 5.35 59.78 -85.09 -125.57 0.09
2011 310 7 0 355.51 4.24 8.00 78.38 1013.54 2.32 0.00 0.35 348.16 362.62 -14.80 0.76 118.52 15.23 -491.27 10.46 66.98 -81.58 -125.08 0.10
2011 310 8 0 7.24 2.82 8.21 78.31 1014.51 2.36 2.93 0.89 347.76 363.21 -13.40 0.54 82.02 0.37 -255.88 nan 78.50 -17.30 -53.40 0.01
2011 310 9 0 358.37 3.52 8.40 78.19 1015.30 2.40 35.69 4.04 344.95 364.82 11.76 0.71 132.50 8.54 -366.25 15.81 94.94 -34.34 -86.28 0.06
2011 310 10 0 356.49 4.58 8.46 78.38 1015.81 2.39 78.91 8.17 348.60 367.50 51.84 0.82 152.83 14.95 -486.93 10.39 120.97 5.04 -58.77 0.09
2011 310 11 0 358.85 4.29 8.71 77.28 1016.22 2.55 114.78 11.76 349.93 370.90 82.06 0.74 138.94 13.27 -411.53 12.21 153.72 83.57 14.70 0.09
2011 310 12 0 2.38 4.41 9.11 75.82 1016.65 2.79 121.53 12.40 350.74 373.45 86.41 0.77 143.88 -1.01 -437.76 nan 180.45 124.00 50.31 -0.00
2011 310 13 0 3.58 4.04 9.59 74.16 1016.42 3.08 118.20 12.10 349.87 375.59 80.39 0.80 144.97 7.54 -465.92 19.27 186.28 114.16 37.09 0.05
2011 310 14 0 6.49 5.07 9.95 71.36 1016.36 3.50 126.60 13.35 348.79 377.69 84.35 0.80 118.02 7.83 -594.23 15.40 181.88 140.38 69.75 0.06
2011 310 15 0 8.39 5.33 10.04 70.34 1016.52 3.65 80.53 8.42 352.62 377.31 47.42 0.96 150.41 17.11 -792.40 10.88 164.72 44.62 -30.06 0.10
2011 310 16 0 5.30 5.63 10.11 69.66 1017.00 3.75 39.64 4.36 352.13 375.74 11.67 0.89 114.75 15.48 -826.58 11.88 157.23 38.66 -26.69 0.12
2011 310 17 0 5.35 5.55 10.10 70.55 1017.50 3.63 4.78 0.89 354.72 374.35 -15.74 0.79 94.85 5.58 -720.50 14.68 151.85 52.75 -3.05 0.06
2011 310 18 0 8.11 5.53 9.88 69.72 1017.78 3.69 0.00 0.39 353.44 372.57 -19.52 0.88 111.88 11.25 -819.16 4.09 145.24 2.57 -58.36 0.10
2011 310 19 0 10.97 4.86 9.80 71.06 1017.91 3.50 0.00 0.39 353.06 371.32 -18.64 0.78 88.44 3.85 -701.10 23.35 136.72 25.80 -26.84 0.04
2011 310 20 0 10.05 4.30 9.72 73.00 1018.11 3.25 0.00 0.42 352.97 370.83 -18.28 0.68 86.89 7.17 -490.12 12.11 131.76 19.43 -32.32 0.08
2011 310 21 0 10.25 4.03 9.58 74.28 1018.40 3.07 0.00 0.47 352.32 369.96 -18.10 0.64 90.61 18.21 -390.20 5.01 127.88 0.95 -52.78 0.17
2011 310 22 0 2.95 3.77 9.62 73.16 1018.79 3.21 0.00 0.51 352.49 369.94 -17.96 0.67 83.13 3.86 -498.91 16.86 115.48 10.54 -35.73 0.04
2011 310 23 0 0.56 4.75 9.44 72.94 1018.88 3.20 0.00 0.36 351.88 369.28 -17.78 0.87 109.41 10.02 -802.90 10.99 94.50 -42.70 -90.22 0.08
2011 311 0 0 180.79 4.44 9.21 76.58 1018.55 2.73 0.00 0.40 351.26 367.75 -16.88 0.73 97.50 11.62 -543.08 3.04 77.15 -48.86 -89.97 0.08
2011 311 1 0 180.53 4.08 9.18 78.30 1018.05 2.52 0.00 0.37 352.02 367.22 -15.57 0.70 86.03 -1.13 -554.42 nan 58.38 -42.08 -73.66 -0.01
2011 311 2 0 3.72 4.10 9.13 82.25 1017.83 2.06 0.00 0.55 353.82 366.22 -12.96 0.67 78.44 8.61 -535.03 8.59 42.47 -52.66 -79.98 0.10
2011 311 3 0 9.55 3.51 9.30 86.91 1017.41 1.53 0.00 0.31 355.74 365.46 -10.04 0.60 78.87 nan -402.34 nan 39.83 nan nan nan
2011 311 4 0 2.56 3.86 9.50 86.66 1017.03 1.58 0.01 1.03 353.38 366.21 -13.86 0.63 65.35 4.80 -569.39 12.25 38.91 -38.83 -61.30 0.08
2011 311 5 0 1.55 3.86 9.46 85.01 1016.79 1.77 0.00 0.62 354.33 366.49 -12.79 0.63 72.33 50.82 -506.30 1.39 39.60 -95.37 -129.44 0.42
2011 311 6 0 4.28 4.66 9.29 85.91 1016.78 1.65 0.00 0.39 354.89 365.79 -11.28 0.66 60.80 nan -661.93 nan 42.89 nan nan nan
2011 311 7 0 5.21 4.13 9.38 87.80 1016.69 1.44 0.00 0.09 356.47 365.33 -8.96 0.67 65.72 nan -680.88 nan 52.08 nan nan nan
2011 311 8 0 5.48 4.40 9.66 87.29 1016.47 1.52 1.03 0.97 356.51 366.87 -10.29 0.62 82.86 34.41 -431.64 3.79 74.07 -53.49 -95.46 0.28
2011 311 9 0 8.65 3.55 9.94 86.70 1016.45 1.62 10.36 1.57 358.39 369.10 -1.93 0.56 78.88 11.96 -341.73 8.18 114.06 -15.64 -62.33 0.11
2011 311 10 0 7.13 4.15 10.25 86.57 1016.15 1.67 31.16 3.37 360.75 372.04 16.50 0.57 80.48 36.36 -362.91 2.31 174.00 73.66 6.80 0.31
2011 311 11 0 15.25 3.79 10.90 85.50 1015.80 1.89 59.20 6.08 361.57 376.06 38.64 0.57 98.41 24.36 -306.14 5.98 220.97 136.82 57.03 0.18
2011 311 12 0 25.17 4.26 11.41 82.31 1015.33 2.38 51.30 5.24 362.83 379.07 29.82 0.66 86.39 -0.34 -515.36 nan 231.89 175.66 100.47 -0.01
2011 311 13 0 28.89 4.72 11.59 80.19 1014.58 2.71 50.20 5.19 363.28 380.54 27.75 0.71 85.12 -8.73 -649.93 8.56 234.23 185.59 111.77 -0.17
2011 311 14 0 30.31 4.73 11.71 78.58 1013.92 2.95 52.87 5.39 363.18 381.59 29.06 0.79 97.03 -6.50 -817.12 nan 226.90 165.44 90.62 -0.08
2011 311 15 0 31.04 4.69 11.66 79.19 1013.34 2.85 35.98 3.78 363.47 380.67 15.00 0.78 115.62 7.90 -631.87 24.70 216.39 107.87 29.07 0.07
2011 311 16 0 27.71 4.05 11.53 79.65 1012.87 2.76 25.34 2.83 361.01 379.88 3.64 0.67 104.12 5.24 -454.81 12.77 214.88 109.17 33.58 0.04
2011 311 17 0 30.14 4.28 11.39 79.94 1012.50 2.70 3.88 0.86 361.15 378.27 -14.09 0.64 88.40 4.55 -446.71 8.06 205.78 98.75 28.71 0.05
2011 311 18 0 30.54 4.11 11.27 80.57 1012.11 2.59 0.00 0.44 362.13 377.45 -15.76 0.61 78.78 5.86 -447.08 4.81 181.59 81.19 18.87 0.05
2011 311 19 0 34.09 3.72 11.21 82.46 1011.87 2.33 0.00 0.34 364.12 376.75 -12.97 0.56 72.09 3.64 -386.24 19.20 135.07 59.23 7.91 0.05
2011 311 20 0 41.34 3.10 11.14 85.20 1011.68 1.96 0.00 0.59 364.40 375.63 -11.82 0.50 79.67 nan -247.30 nan 98.78 nan nan nan
2011 311 21 0 39.86 3.70 10.91 87.73 1011.28 1.60 0.00 0.01 364.45 373.83 -9.39 0.58 67.45 nan -476.37 nan 89.35 nan nan nan
2011 311 22 0 36.83 2.95 10.85 88.91 1010.94 1.44 0.00 0.02 365.39 372.84 -7.46 0.50 62.37 nan -326.31 nan 78.73 nan nan nan
2011 311 23 0 34.88 2.75 10.75 89.72 1010.60 1.33 0.00 0.01 365.49 372.13 -6.65 0.46 50.92 nan -319.09 nan 68.14 nan nan nan
2011 312 0 0 nan nan 10.70 89.68 1010.06 1.33 0.00 0.01 365.45 371.85 -6.40 nan nan nan nan nan 59.47 nan nan nan
2011 312 1 0 49.63 2.58 10.64 89.63 1009.78 1.33 0.00 0.00 365.11 371.25 -6.14 0.42 45.35 nan -264.07 nan 50.88 nan nan nan
2011 312 2 0 48.25 2.46 10.54 88.86 1009.36 1.42 0.16 0.06 364.48 370.82 -6.25 0.48 51.64 nan -357.72 nan 42.47 nan nan nan
2011 312 3 0 90.34 2.50 10.45 89.06 1009.18 1.39 0.00 0.05 364.38 370.53 -6.21 0.50 59.81 nan -329.22 nan 39.83 nan nan nan
2011 312 4 0 88.34 2.80 10.23 88.41 1008.91 1.44 0.07 0.00 363.16 369.70 -6.47 0.59 76.70 nan -422.84 nan 38.91 nan nan nan
2011 312 5 0 100.82 3.07 10.05 88.84 1008.80 1.37 0.00 0.00 362.59 368.65 -6.06 0.63 42.69 nan -917.01 nan 39.60 nan nan nan
2011 312 6 0 105.48 2.77 9.79 89.33 1008.66 1.29 0.00 0.13 361.38 367.54 -6.29 0.41 30.16 nan -340.86 nan 42.89 nan nan nan
2011 312 7 0 112.58 2.87 9.73 88.69 1008.46 1.37 0.00 0.18 360.96 367.07 -6.30 0.38 25.92 nan -351.36 nan 52.08 nan nan nan
2011 312 8 0 110.12 3.62 9.66 88.81 1008.36 1.35 0.22 0.00 360.79 366.59 -5.57 0.51 36.84 nan -539.84 nan 74.07 nan nan nan
2011 312 9 0 nan nan 8.77 87.00 1008.56 1.47 8.64 0.62 356.01 363.91 0.12 nan nan nan nan nan 114.06 nan nan nan
2011 312 10 0 125.50 3.55 8.66 86.77 1008.86 1.48 22.77 1.96 354.73 363.47 12.08 0.45 55.80 nan -236.76 nan 174.00 nan nan nan
2011 312 11 0 129.66 2.90 8.82 84.94 1009.07 1.71 34.44 2.11 349.10 365.19 16.23 0.29 46.69 18.68 -73.83 3.76 220.97 171.82 103.50 0.26
2011 312 12 0 113.18 2.54 9.18 83.54 1008.96 1.91 34.06 1.84 350.69 366.99 15.94 0.40 83.36 21.38 -110.44 2.69 231.89 162.25 88.81 0.27
2011 312 13 0 120.94 2.37 9.37 84.22 1008.30 1.85 45.27 2.99 352.52 368.17 26.62 0.30 43.86 29.46 -85.99 1.70 234.23 177.61 103.44 0.37
2011 312 14 0 106.95 2.71 9.60 82.50 1007.90 2.09 40.47 2.11 351.69 369.69 20.36 0.41 66.95 -15.98 -158.42 5.17 226.90 196.30 129.38 -0.88
2011 312 15 0 110.22 3.33 9.46 80.60 1007.60 2.29 29.92 2.68 351.40 369.21 9.44 0.43 34.80 -1.14 -319.64 nan 216.39 189.73 127.21 -0.03
2011 312 16 0 111.11 3.24 9.68 83.91 1007.41 1.94 18.03 2.75 351.25 368.37 -1.84 0.43 39.94 8.94 -314.19 3.59 214.88 167.88 106.36 0.22
2011 312 17 0 110.25 3.43 9.84 83.73 1007.35 1.97 2.73 0.82 352.74 368.73 -14.08 0.41 30.82 -8.35 -349.13 nan 205.78 183.65 128.64 -0.66
2011 312 18 0 108.13 3.12 9.79 85.54 1007.55 1.75 0.00 0.77 351.28 367.72 -17.20 0.51 51.10 -0.84 -368.95 nan 181.59 103.94 52.08 -0.02
2011 312 19 0 122.12 2.55 9.91 85.35 1007.76 1.79 0.00 0.88 351.30 368.00 -17.59 0.36 60.65 22.13 -119.72 2.69 135.07 22.90 -24.35 0.27
2011 312 20 0 126.27 2.19 9.83 86.28 1007.89 1.67 0.00 0.70 357.11 367.55 -11.14 0.25 32.36 nan -72.57 nan 98.78 nan nan nan
2011 312 21 0 134.98 1.86 9.61 88.11 1007.81 1.42 0.00 0.98 358.93 365.81 -7.86 0.21 43.27 nan -32.75 nan 89.35 nan nan nan
2011 312 22 0 130.25 2.38 9.38 87.91 1007.75 1.42 0.18 2.21 353.85 365.12 -13.30 0.20 29.04 6.03 -41.52 5.34 78.73 23.71 -2.91 0.16
2011 312 23 0 127.47 2.44 9.38 87.28 1007.73 1.50 0.07 1.71 349.15 365.02 -17.52 0.30 28.23 nan -132.50 nan 68.14 nan nan nan
2011 313 0 0 129.05 2.02 9.46 86.39 1007.65 1.61 0.03 1.54 346.33 365.01 -20.20 0.21 26.53 7.64 -49.53 3.69 59.47 5.10 -16.60 0.24
2011 313 1 0 136.06 2.15 9.43 84.65 1007.61 1.81 0.07 1.27 347.10 365.12 -19.24 0.30 37.98 14.38 -112.75 3.75 50.88 -20.73 -43.92 0.26
2011 313 2 0 127.70 2.29 9.40 84.80 1007.61 1.79 0.00 0.79 349.08 365.02 -16.73 0.26 27.62 3.26 -90.62 4.50 42.47 -5.14 -21.93 0.08
2011 313 3 0 122.40 2.41 9.46 85.91 1007.59 1.67 0.00 0.53 354.03 365.21 -11.71 0.26 21.48 3.60 -119.98 6.79 39.83 -0.50 -16.15 0.13
2011 313 4 0 119.86 2.76 9.57 87.70 1007.59 1.46 0.00 1.00 355.77 365.46 -10.68 0.33 31.73 nan -176.91 nan 38.91 nan nan nan
2011 313 5 0 nan nan 9.62 89.74 1007.72 1.23 0.00 0.16 359.89 365.11 -5.38 nan nan nan nan nan 39.60 nan nan nan
2011 313 6 0 nan nan 9.84 90.81 1008.00 1.12 0.00 0.36 362.19 366.28 -4.46 nan nan nan nan nan 42.89 nan nan nan
2011 313 7 0 nan nan 10.03 91.40 1008.26 1.06 0.00 0.34 362.92 366.81 -4.24 nan nan nan nan nan 52.08 nan nan nan
2011 313 8 0 135.16 2.27 10.20 91.06 1008.53 1.11 2.72 0.62 363.59 367.78 -2.10 0.27 20.88 5.70 -152.76 0.84 74.07 45.39 21.56 -0.31
2011 313 9 0 138.37 2.05 10.54 89.70 1009.08 1.31 27.54 2.74 365.73 370.01 20.50 0.29 39.55 6.94 -98.48 5.74 114.06 88.08 50.27 0.15
2011 313 10 0 138.75 2.13 11.00 87.34 1009.38 1.67 85.47 7.17 364.77 373.62 69.46 0.28 43.45 9.88 -80.15 3.16 174.00 190.13 135.97 0.15
2011 313 11 0 175.59 2.35 11.95 83.79 1009.73 2.26 101.38 6.72 363.11 380.68 77.08 0.48 97.78 22.24 -262.13 4.43 220.97 178.03 98.78 0.18
2011 313 12 0 162.48 2.87 12.41 81.12 1009.72 2.72 154.82 12.04 354.25 384.87 112.17 0.59 107.67 27.06 -312.15 4.46 231.89 209.33 124.41 0.19
2011 313 13 0 156.21 3.70 12.91 73.74 1009.64 3.91 177.55 16.28 356.02 389.89 127.40 0.76 110.48 43.55 -614.16 2.55 234.23 207.59 118.23 0.29
2011 313 14 0 167.35 3.42 13.32 71.12 1009.70 4.42 198.95 23.64 341.90 392.18 125.03 0.73 162.56 52.96 -388.56 2.99 226.90 136.43 36.59 0.26
2011 313 15 0 160.49 3.74 13.18 71.09 1009.64 4.38 142.12 19.62 337.37 389.45 70.43 0.78 135.36 31.59 -529.84 4.51 216.39 119.87 32.38 0.19
2011 313 16 0 155.81 3.85 12.97 68.22 1009.72 4.74 106.81 19.80 307.13 385.26 8.89 0.71 105.03 66.62 -488.42 1.96 214.88 52.12 -35.92 0.37
2011 313 17 0 153.74 3.93 12.41 69.56 1009.99 4.39 10.94 3.42 289.20 376.32 -79.60 0.71 75.88 19.32 -690.31 5.95 205.78 30.97 -39.52 0.18
2011 313 18 0 144.27 3.21 11.93 75.56 1010.46 3.41 0.00 1.94 288.74 371.75 -84.94 0.47 52.05 10.24 -307.83 5.54 181.59 34.34 -23.52 0.15
2011 313 19 0 127.54 3.60 11.55 79.97 1010.73 2.73 0.00 1.77 295.22 369.65 -76.21 0.45 24.94 3.65 -587.57 4.72 135.07 30.27 -9.21 0.10
2011 313 20 0 123.42 3.46 11.38 82.85 1010.93 2.31 0.00 1.71 291.55 368.17 -78.32 0.41 18.50 1.15 -572.67 6.37 98.78 0.79 -27.83 0.04
2011 313 21 0 121.42 2.75 11.23 83.78 1011.04 2.16 0.00 1.78 301.36 368.05 -68.47 0.29 9.71 -12.76 -435.24 nan 89.35 23.93 2.20 0.09
2011 313 22 0 130.80 2.72 11.06 82.45 1011.39 2.31 0.00 1.70 318.41 368.85 -52.12 0.30 16.98 3.63 -233.39 4.69 78.73 6.00 -17.81 0.18
2011 313 23 0 121.50 2.82 11.22 80.64 1011.39 2.58 0.00 0.96 338.76 371.96 -34.16 0.27 6.61 2.08 1784.34 -0.15 68.14 25.31 6.54 0.62
2011 314 0 0 110.45 2.62 11.30 81.02 1011.37 2.54 0.00 1.91 293.00 367.31 -76.21 0.26 5.34 -0.89 -523.37 nan 59.47 -21.19 -36.95 -0.21
2011 314 1 0 118.96 2.50 11.39 82.76 1011.47 2.32 0.00 2.17 294.50 366.67 -74.34 0.26 0.51 -0.92 -4979.86 nan 50.88 -23.05 -35.69 0.76
2011 314 2 0 127.24 2.24 11.31 84.51 1011.16 2.08 0.00 2.00 296.13 366.18 -72.04 0.24 9.29 -2.29 -236.30 nan 42.47 -36.58 -48.60 -0.57
2011 314 3 0 134.17 1.96 11.17 86.06 1010.98 1.85 0.00 1.88 308.99 366.62 -59.52 0.15 9.54 -5.42 -54.23 nan 39.83 -23.82 -34.60 -2.06
2011 314 4 0 130.54 1.84 11.14 86.81 1010.85 1.75 0.00 2.06 305.42 366.26 -62.91 0.17 11.46 -3.51 -79.84 nan 38.91 -31.95 -43.26 -0.44
2011 314 5 0 113.83 2.31 11.11 87.61 1010.92 1.64 0.00 2.01 300.19 365.72 -67.53 0.23 1.37 -13.16 47435.08 nan 39.60 -19.12 -26.24 1.00
2011 314 6 0 105.27 2.58 10.64 90.06 1011.10 1.27 0.00 0.87 340.61 367.62 -27.89 0.36 15.96 -1.40 -494.48 0.68 42.89 0.44 -13.19 -0.92
2011 314 7 0 109.28 2.08 10.89 91.19 1011.40 1.15 0.01 0.46 365.32 371.33 -6.46 0.34 33.59 -0.33 -188.75 3.78 52.08 12.36 -7.31 -0.17
2011 314 8 0 108.89 2.25 11.11 91.28 1011.67 1.15 4.25 0.82 364.51 372.79 -4.87 0.31 27.96 -12.90 -182.05 nan 74.07 54.14 32.62 -1.52
2011 314 9 0 112.19 2.44 11.21 90.46 1012.13 1.27 22.15 2.47 363.64 375.19 8.13 0.31 33.49 -1.77 -155.82 1.77 114.06 90.46 55.60 -4.16
2011 314 10 0 111.38 2.80 11.32 88.25 1012.38 1.57 42.72 4.28 355.70 376.60 17.54 0.38 40.08 -6.01 -217.06 nan 174.00 136.73 90.06 -0.18
